Cycle,Current,Voltage,Temperature,SOC
0.0,-741.5402189571437,4.1187696,40.704556,0.96769215714485
0.0,-741.530697818251,4.1183286,40.779472,0.9674110665633056
0.0,-741.519284235847,4.1180878,40.754498,0.9671299803082852
0.0,-741.5298238568308,4.1177268,40.742031,0.966848892885304
0.0,-741.5240071388077,4.1174459,40.742031,0.9665678048399822
0.0,-741.5360934708797,4.1170449,40.692089,0.9662867150404147
0.0,-741.5228297150637,4.116684,40.679585,0.9660056274414164
0.0,-741.526290854226,4.116363,40.754498,0.9657245413576702
0.0,-741.5207474004999,4.1161222,40.742031,0.965443454548011
0.0,-741.5284613005954,4.1157212,40.729527,0.965162367641526
0.0,-741.5211561388345,4.1153197,40.704556,0.9648812806769272
0.0,-741.5273087918922,4.1150794,40.791973,0.9646001942073168
0.0,-741.5252423991807,4.1145577,40.692089,0.9643191056937476
0.0,-741.5228464629995,4.1142769,40.692089,0.9640380209156466
0.0,-741.5179599134078,4.113996,40.754498,0.9637569351626344
0.0,-741.522212164199,4.1133142,40.729527,0.9634758477977304
0.0,-741.5429888696567,4.1131539,40.704556,0.9631947553843636
0.0,-741.5313976074881,4.1128731,40.704556,0.9629136645375516
0.0,-741.5367618705188,4.1125922,40.742031,0.9626325744846176
0.0,-741.5295327113047,4.1121106,40.704556,0.9623514843447278
0.0,-741.533362950737,4.1118703,40.71706,0.9620703955802028
0.0,-741.5267696503844,4.1115894,40.754498,0.961789306487701
0.0,-741.5397793429435,4.1110678,40.779472,0.9615082152909512
0.0,-741.5310856338352,4.1107068,40.742031,0.9612271245623982
0.0,-741.5407534326689,4.1104259,40.679585,0.960946032996406
0.0,-741.5391128183257,4.1101451,40.767006,0.960664939225004
0.0,-741.543681720078,4.1094632,40.767006,0.9603838465490026
0.0,-741.5351727364477,4.1093831,40.71706,0.9601027542711598
0.0,-741.5347965053096,4.108902,40.779472,0.959821662135934
0.0,-741.5469910153599,4.1088214,40.704556,0.959540568205497
0.0,-741.5318049904588,4.1083803,40.742031,0.9592594772042592
0.0,-741.5361006120605,4.1078992,40.71706,0.9589783874019844
0.0,-741.5347204802551,4.1077385,40.754498,0.9586972952955776
0.0,-741.5391429014659,4.1071768,40.754498,0.9584162043400798
0.0,-741.5318248515994,4.1070967,40.767006,0.9581351133313132
0.0,-741.5392567082893,4.1067357,40.767006,0.9578540223326754
0.0,-741.5308696192021,4.106214,40.767006,0.9575729316860064
0.0,-741.5379145134768,4.1060138,40.816948,0.9572918411961469
0.0,-741.530945863971,4.1056123,40.742031,0.9570107505205762
0.0,-741.5414793643658,4.105372,40.729527,0.9567296586794092
0.0,-741.5267187229359,4.1049304,40.816948,0.9564485696062124
0.0,-741.5243322471474,4.1044493,40.791973,0.9561674814376524
0.0,-741.5325797311531,4.1041284,40.779472,0.955886392970018
0.0,-741.5200929967509,4.1040483,40.692089,0.9556053064084222
0.0,-741.5266787103666,4.1033664,40.692089,0.9553242201776536
0.0,-741.5202326811799,4.1032858,40.791973,0.9550431335631078
0.0,-741.5280992991262,4.1030049,40.754498,0.9547620467938448
0.0,-741.5198698777025,4.102644,40.729527,0.9544809603168264
0.0,-741.5299385912883,4.1023231,40.742031,0.9541998728503532
0.0,-741.5314168701086,4.1018019,40.791973,0.9539187819962393
0.0,-741.5354062113062,4.1017213,40.754498,0.9536376924571872
0.0,-741.5301124205766,4.1013203,40.767006,0.9533566020975482
0.0,-741.5359409920608,4.1010394,40.767006,0.95307551235578
0.0,-741.5321364955973,4.1007185,40.729527,0.9527944212288788
0.0,-741.5328176082767,4.1002774,40.754498,0.9525133298437896
0.0,-741.5324080626905,4.0998764,40.829414,0.9522322414412284
0.0,-741.5285463023012,4.0997558,40.742031,0.9519511516752548
0.0,-741.5345725032203,4.0991945,40.742031,0.9516700624522316
0.0,-741.5269871298614,4.0989537,40.791973,0.9513889732772908
0.0,-741.5321920337472,4.0985928,40.779472,0.9511078849566182
0.0,-741.5271148269812,4.0983119,40.71706,0.9508267957332712
0.0,-741.539798666791,4.0979109,40.71706,0.9505457045291964
0.0,-741.5352685123955,4.0977101,40.767006,0.950264612215048
0.0,-741.5311479606979,4.0973492,40.754498,0.9499835242901462
0.0,-741.5258403334055,4.0969081,40.729527,0.949702435549919
0.0,-741.5428668963041,4.0965872,40.779472,0.949421343182788
0.0,-741.5335180932483,4.0963464,40.80444,0.9491402515321676
0.0,-741.5373369354287,4.0959053,40.754498,0.948859158433946
0.0,-741.5303075020329,4.0956645,40.829414,0.948578070827632
0.0,-741.5322954182569,4.0951428,40.816948,0.9482969796404884
0.0,-741.5343303875593,4.0949426,40.779472,0.9480158905092428
0.0,-741.5353324281525,4.094862,40.767006,0.9477347981708658
0.0,-741.5475132960041,4.094501,40.729527,0.9474537040424512
0.0,-741.5400614467179,4.0940199,40.779472,0.9471726099114546
0.0,-741.5448913701606,4.0940199,40.729527,0.946891516776918
0.0,-741.5397052960894,4.0934181,40.779472,0.9466104227809266
0.0,-741.5462659869709,4.0932574,40.791973,0.9463293291253222
0.0,-741.5341156734924,4.0930171,40.779472,0.946048237248178
0.0,-741.542650110458,4.0922947,40.767006,0.9457671449632232
0.0,-741.5426906215392,4.0921745,40.729527,0.94548604983559
0.0,-741.5278651531712,4.0917735,40.742031,0.9452049603278184
0.0,-741.5421988018688,4.0916529,40.767006,0.9449238682139384
0.0,-741.5325702704799,4.0912118,40.791973,0.9446427769226072
0.0,-741.5410790814518,4.0910516,40.742031,0.944361685233173
0.0,-741.5377125074107,4.0906906,40.742031,0.944080591992584
0.0,-741.5445087997405,4.0902891,40.80444,0.9437994990030664
0.0,-741.5315566766026,4.090169,40.679585,0.943518408095956
0.0,-741.5381305668744,4.0896873,40.767006,0.9432373175241984
0.0,-741.5291253401772,4.0892463,40.729527,0.94295622753873
0.0,-741.5416193065082,4.0891261,40.779472,0.942675135644516
0.0,-741.5255160795721,4.0886445,40.791973,0.942394047027203
0.0,-741.5329618742902,4.0885243,40.767006,0.9421129584147114
0.0,-741.5195321473772,4.0880427,40.791973,0.9418318720657158
0.0,-741.5201746125969,4.0876017,40.80444,0.9415507854731824
0.0,-741.5278951964516,4.0875216,40.80444,0.9412696987812872
0.0,-741.5310225725843,4.08708,40.692089,0.9409886080766386
0.0,-741.5384680687171,4.0865989,40.742031,0.940707517376946
0.0,-741.5260575809796,4.0865588,40.791973,0.940426428554367
0.0,-741.539971006592,4.0860772,40.742031,0.9401453372849644
0.0,-741.5330464157532,4.0857964,40.742031,0.9398642458131417
0.0,-741.53725179016,4.0854754,40.742031,0.9395831555744968
0.0,-741.5295259364547,4.0852351,40.816948,0.9393020654371752
0.0,-741.5385503445722,4.0849142,40.80444,0.9390209747062948
0.0,-741.5270506915992,4.0847936,40.791973,0.9387398855072592
0.0,-741.5361826193034,4.0844326,40.779472,0.9384587956738988
0.0,-741.5296660237339,4.0840716,40.779472,0.9381777054834743
0.0,-741.5238426009923,4.0837107,40.80444,0.9378966175005238
0.0,-741.5279773867939,4.0834298,40.767006,0.9376155307774732
0.0,-741.5255290800565,4.0830688,40.80444,0.9373344421552322
0.0,-741.5325798043365,4.0827479,40.854385,0.9370533536875698
0.0,-741.5212131942423,4.0823469,40.767006,0.9367722667013432
0.0,-741.5339675438026,4.0822668,40.80444,0.9364911777076383
0.0,-741.5310416521202,4.0819054,40.779472,0.9362100869957574
0.0,-741.5334264642315,4.0813842,40.767006,0.9359289982071566
0.0,-741.5265601055156,4.0814242,40.729527,0.9356479091940868
0.0,-741.5316375628825,4.0808625,40.767006,0.9353668210835944
0.0,-741.5165981888048,4.0805817,40.754498,0.9350857358467688
0.0,-741.5249929834177,4.0803413,40.742031,0.9348046502549988
0.0,-741.5166172926922,4.0801806,40.791973,0.9345235650109311
0.0,-741.5179349135535,4.0798998,40.816948,0.934242479267396
0.0,-741.5260356404528,4.0794187,40.791973,0.933961393280392
0.0,-741.5197234428135,4.0791378,40.791973,0.9336803068588824
0.0,-741.530810080404,4.078897,40.71706,0.933399219062059
0.0,-741.5272731148874,4.0787368,40.80444,0.9331181297787102
0.0,-741.5307472871309,4.0783353,40.816948,0.9328370420056896
0.0,-741.5291634747439,4.077734,40.729527,0.9325559520057656
0.0,-741.5304474197467,4.077774,40.767006,0.932274864346414
0.0,-741.5217600422601,4.0773325,40.754498,0.9319937771528948
0.0,-741.530670882886,4.0770116,40.779472,0.931712689408836
0.0,-741.5194237860479,4.0768914,40.80444,0.9314316031009168
0.0,-741.5332676254607,4.0764103,40.754498,0.931150514372526
0.0,-741.5226709755656,4.0762496,40.791973,0.9308694268337012
0.0,-741.5294503020491,4.0758486,40.742031,0.93058833672505
0.0,-741.5312371090961,4.0756078,40.80444,0.9303072487663556
0.0,-741.5255867823678,4.0752869,40.816948,0.9300261601222412
0.0,-741.534432414532,4.0745649,40.841919,0.9297450709523208
0.0,-741.5307295319612,4.0747652,40.767006,0.9294639803587544
0.0,-741.5384808251741,4.0741239,40.742031,0.9291828896542264
0.0,-741.5314158935375,4.0739231,40.854385,0.9289017988004824
0.0,-741.5338219863839,4.0737624,40.80444,0.9286207098619534
0.0,-741.5219323925292,4.0734415,40.779472,0.9283396226031017
0.0,-741.5333060046456,4.0730405,40.791973,0.9280585338601628
0.0,-741.5370633405109,4.0727997,40.86689,0.9277774408656524
0.0,-741.5456096601591,4.0723987,40.791973,0.9274963474588378
0.0,-741.5297431351719,4.0722785,40.767006,0.9272152572391832
0.0,-741.5343260485157,4.0717969,40.829414,0.9269341652822926
0.0,-741.536628324869,4.0717568,40.829414,0.926653075279981
0.0,-741.5278782146113,4.071476,40.80444,0.926371985767258
0.0,-741.5397921359412,4.0711551,40.854385,0.926090894565659
0.0,-741.5337524549889,4.0707541,40.829414,0.9258098028261992
0.0,-741.5468202869122,4.0706339,40.80444,0.9255287089604796
0.0,-741.5367197263306,4.0704331,40.879356,0.9252476160962222
0.0,-741.5337134164623,4.0700321,40.791973,0.924966527198848
0.0,-741.5256432640548,4.0694704,40.816948,0.9246854385333236
0.0,-741.532604401703,4.0695105,40.742031,0.9244043500563373
0.0,-741.5265478496738,4.0691094,40.767006,0.9241232610479132
0.0,-741.5302436710691,4.0687485,40.791973,0.9238421734657952
0.0,-741.5237463612385,4.0684276,40.742031,0.923561085519326
0.0,-741.5271776441022,4.0681868,40.779472,0.923279996272167
0.0,-741.5371064036135,4.0680265,40.80444,0.9229989060886328
0.0,-741.5251918623427,4.0675049,40.80444,0.9227178175942202
0.0,-741.5307335907742,4.0670638,40.729527,0.9224367298263914
0.0,-741.5189024505087,4.0669837,40.854385,0.9221556437160936
0.0,-741.5316376606223,4.0668631,40.816948,0.9218745556055644
0.0,-741.5232558849161,4.066462,40.829414,0.9215934678450188
0.0,-741.5285246676973,4.0661812,40.767006,0.9213123809145136
0.0,-741.5305260050346,4.0657001,40.779472,0.921031290398098
0.0,-741.5361831686527,4.0656195,40.829414,0.9207502005645292
0.0,-741.5312584723899,4.0655394,40.779472,0.9204691097704588
0.0,-741.5390216971917,4.0648975,40.841919,0.9201880188609052
0.0,-741.5233202401532,4.0648975,40.829414,0.9199069310759648
0.0,-741.527037495816,4.0645366,40.791973,0.9196258418819316
0.0,-741.536736089133,4.0640955,40.742031,0.9193447518387704
0.0,-741.5296985187291,4.0637746,40.742031,0.9190636616360284
0.0,-741.5323572811479,4.0636139,40.816948,0.9187825732527166
0.0,-741.5276995899663,4.063333,40.80444,0.9185014838077046
0.0,-741.5374047450678,4.0628519,40.816948,0.91822039351108
0.0,-741.529424508734,4.0626111,40.841919,0.9179393034122064
0.0,-741.533503198045,4.062571,40.754498,0.9176582145945184
0.0,-741.5286229621089,4.0620093,40.829414,0.9173771247994856
0.0,-741.5305682822635,4.0617685,40.841919,0.9170960370943192
0.0,-741.5254522614772,4.0615683,40.854385,0.9168149485011978
0.0,-741.5348332223666,4.0613675,40.816948,0.9165338591793452
0.0,-741.5267573946193,4.0610065,40.816948,0.9162527700914892
0.0,-741.532160295251,4.0604048,40.71706,0.915971681782848
0.0,-741.5272029614098,4.0605254,40.841919,0.915690592526092
0.0,-741.5291513288167,4.0600839,40.829414,0.915409502530772
0.0,-741.533629468259,4.0597229,40.854385,0.9151284136652198
0.0,-741.5294118256902,4.0595226,40.841919,0.914847323571154
0.0,-741.5378446889133,4.0592017,40.729527,0.9145662331077624
0.0,-741.526833431875,4.0588403,40.854385,0.9142851439910832
0.0,-741.5418039143992,4.0585194,40.829414,0.9140040520268908
0.0,-741.5349118490277,4.0583191,40.779472,0.9137229598479418
0.0,-741.5382126352017,4.058279,40.767006,0.913441869245075
0.0,-741.534039599658,4.0579181,40.816948,0.9131607773967678
0.0,-741.5431470003437,4.0574365,40.80444,0.9128796849234596
0.0,-741.5250515187577,4.0570755,40.829414,0.9125985964822468
0.0,-741.531516895692,4.0569153,40.767006,0.9123175084174951
0.0,-741.5202586088892,4.0565944,40.829414,0.9120364217931212
0.0,-741.5237018911868,4.0564737,40.816948,0.911755333863509
0.0,-741.5258578684491,4.055872,40.829414,0.911474247943892
0.0,-741.5164705282378,4.0557919,40.841919,0.9111931627554584
0.0,-741.5286845074008,4.0555511,40.841919,0.9109120757643636
0.0,-741.5229887963541,4.0552301,40.879356,0.9106309881050628
0.0,-741.526195480182,4.0549898,40.841919,0.9103499020574696
0.0,-741.5170627251651,4.054348,40.854385,0.9100688166445527
0.0,-741.5246033451027,4.0542274,40.879356,0.9097877312004808
0.0,-741.5088830634406,4.0541072,40.854385,0.9095066488882124
0.0,-741.51408180355,4.0534654,40.86689,0.9092255674324804
0.0,-741.5022184580721,4.0534654,40.816948,0.9089444876465508
0.0,-741.5178949713044,4.0533047,40.86689,0.9086634047453832
0.0,-741.5175141025256,4.0527835,40.779472,0.908382319161364
0.0,-741.5171459156802,4.0527434,40.841919,0.9081012337169124
0.0,-741.5263922708292,4.0521016,40.779472,0.9078201475947228
0.0,-741.5141081857239,4.0520616,40.841919,0.9075390633017776
0.0,-741.5236038278608,4.0519409,40.829414,0.9072579782365868
0.0,-741.5191697100181,4.0512991,40.791973,0.9069768920249794
0.0,-741.5260165363732,4.0514197,40.816948,0.9066958060452172
0.0,-741.5187875340948,4.050818,40.829414,0.9064147199784808
0.0,-741.5184550451415,4.0503364,40.754498,0.9061336368650093
0.0,-741.5142173404246,4.0503764,40.841919,0.905852552530687
0.0,-741.5256987245383,4.0500154,40.791973,0.9055714666713958
0.0,-741.5139185503409,4.0498552,40.816948,0.9052903824503352
0.0,-741.5228146635086,4.0495744,40.854385,0.9050092976842884
0.0,-741.5194685246069,4.0492535,40.80444,0.9047282113594102
0.0,-741.5199836955059,4.0490127,40.779472,0.9044471248392472
0.0,-741.5253807906885,4.0489726,40.779472,0.9041660391004732
0.0,-741.5216014981504,4.0482907,40.841919,0.9038849519670528
0.0,-741.5225542494511,4.0478497,40.80444,0.9036038672997198
0.0,-741.52241586206,4.0478091,40.841919,0.9033227798576
0.0,-741.5298175212947,4.0476089,40.816948,0.9030416924370204
0.0,-741.5218051347871,4.0471272,40.904327,0.902760605226408
0.0,-741.5287545151405,4.0470471,40.816948,0.9024795182087758
0.0,-741.5281953273615,4.0466061,40.80444,0.9021984285758456
0.0,-741.5319686560182,4.0461645,40.879356,0.9019173403398476
0.0,-741.5252813150323,4.0460443,40.80444,0.9016362518115264
0.0,-741.5341203156878,4.0456433,40.829414,0.9013551627599112
0.0,-741.5189792934395,4.0453224,40.854385,0.9010740766204852
0.0,-741.5284195329212,4.0452018,40.791973,0.9007929869025656
0.0,-741.5352218719505,4.0449214,40.86689,0.90051189743339
0.0,-741.5348158777555,4.0443997,40.86689,0.9002308052908209
0.0,-741.53537416767,4.0442796,40.80444,0.8999497157639154
0.0,-741.5279094766273,4.0439587,40.80444,0.8996686262393421
0.0,-741.5318295561891,4.043838,40.854385,0.8993875380560719
0.0,-741.5275403621698,4.0433569,40.86689,0.8991064486714181
0.0,-741.5386461702893,4.0433168,40.779472,0.8988253579042135
0.0,-741.5298322339446,4.0428352,40.791973,0.8985442676507843
0.0,-741.5364302891054,4.0425944,40.904327,0.898263177723541
0.0,-741.5329890673588,4.0423942,40.904327,0.8979820862734572
0.0,-741.5437074038006,4.0419126,40.816948,0.89770099358772
0.0,-741.5342050162928,4.0415916,40.916794,0.897419901676709
0.0,-741.5384311443061,4.0414715,40.816948,0.8971388081637078
0.0,-741.5451390154572,4.0411506,40.816948,0.8968577149352979
0.0,-741.5292846656871,4.0408697,40.841919,0.8965766248894343
0.0,-741.5453251859851,4.0405889,40.841919,0.8962955315904539
0.0,-741.5286539190391,4.0401878,40.841919,0.8960144417836864
0.0,-741.5414088073538,4.0400276,40.879356,0.8957333499692648
0.0,-741.5386036897718,4.0396261,40.80444,0.8954522563908571
0.0,-741.5452221337022,4.0393858,40.816948,0.8951711631309403
0.0,-741.5360955959787,4.039185,40.80444,0.8948900705032706
0.0,-741.5423631215714,4.0390244,40.854385,0.8946089783271028
0.0,-741.5383553267008,4.0386233,40.80444,0.8943278848428416
0.0,-741.5453305449275,4.0383024,40.80444,0.8940467915418298
0.0,-741.5430535959639,4.0382223,40.816948,0.893765696276605
0.0,-741.5448545519619,4.0377407,40.86689,0.8934846003286955
0.0,-741.5526445494054,4.0375404,40.829414,0.8932035042552061
0.0,-741.5334595730094,4.0372596,40.904327,0.8929224126267687
0.0,-741.5398871315978,4.0370188,40.816948,0.8926413213891601
0.0,-741.5358980382912,4.0366178,40.891823,0.8923602288363784
0.0,-741.5402379636241,4.0363369,40.841919,0.8920791374657819
0.0,-741.5365984012234,4.036016,40.854385,0.891798044647515
0.0,-741.5436303159644,4.0358558,40.891823,0.8915169519909992
0.0,-741.5360955837518,4.0353742,40.854385,0.8912358593633343
0.0,-741.5487297699132,4.035254,40.816948,0.890954764773798
0.0,-741.5363634291833,4.0350533,40.841919,0.8906736720446015
0.0,-741.5423704092726,4.0344915,40.829414,0.8903925798656711
0.0,-741.5385082678943,4.0344515,40.86689,0.890111486323435
0.0,-741.537604500075,4.0341711,40.86689,0.8898303931237882
0.0,-741.5438780468506,4.0340505,40.80444,0.8895493003733663
0.0,-741.5390426769727,4.0337696,40.854385,0.8892682066285527
0.0,-741.5417399493213,4.0332084,40.879356,0.8889871146886071
0.0,-741.536993186982,4.0331278,40.841919,0.8887060217206896
0.0,-741.5400537341332,4.0327268,40.904327,0.8884249304199279
0.0,-741.5351531686008,4.0324059,40.841919,0.8881438381495025
0.0,-741.5485128742536,4.0322051,40.829414,0.8878627436421835
0.0,-741.5372160009192,4.0318041,40.829414,0.8875816505898043
0.0,-741.5453301054175,4.0314832,40.80444,0.8873005572889591
0.0,-741.5429897046608,4.0314832,40.879356,0.8870194620479533
0.0,-741.5457249562825,4.0312424,40.829414,0.8867383685974344
0.0,-741.5377003004255,4.0306411,40.86689,0.8864572753614727
0.0,-741.5377949655102,4.0305204,40.829414,0.8861761820896267
0.0,-741.5372330888579,4.0303202,40.86689,0.8858950918580707
0.0,-741.5251341233761,4.0297585,40.86689,0.885614003385545
0.0,-741.5361058122298,4.0296383,40.879356,0.8853329135812992
0.0,-741.5270820513542,4.0292768,40.86689,0.8850518243703763
0.0,-741.5429240987294,4.0291567,40.904327,0.8847707319815621
0.0,-741.5313091801368,4.028635,40.879356,0.88448964116827
0.0,-741.5369152405465,4.0285549,40.879356,0.8842085510571989
0.0,-741.527006343638,4.0283947,40.829414,0.8839274618749744
0.0,-741.5348207588736,4.0277529,40.854385,0.8836463725578464
0.0,-741.5331986855894,4.0275922,40.904327,0.883365281028303
0.0,-741.5398240574855,4.027472,40.841919,0.8830841898146036
0.0,-741.5334283231948,4.0272312,40.86689,0.882803098198012
0.0,-741.527496453663,4.02671,40.916794,0.8825220088300023
0.0,-741.5387931071688,4.0263085,40.841919,0.8822409180070993
0.0,-741.5322698934747,4.0263085,40.854385,0.8819598268296314
0.0,-741.5380029416792,4.0261083,40.854385,0.8816787363062517
0.0,-741.5359493930183,4.0253859,40.879356,0.8813976437340031
0.0,-741.5357370602584,4.0252256,40.904327,0.8811165540695379
0.0,-741.5316266713855,4.0250649,40.929302,0.880835463135895
0.0,-741.5441586879867,4.0248647,40.904327,0.8805543702790921
0.0,-741.539914755523,4.0243831,40.941769,0.8802732762037013
0.0,-741.5469345575207,4.0244231,40.841919,0.8799921822946658
